#{"t_start": 1747998569.5414147, "env_id": "None"}
r,l,t
0.6244032,288,812.660925
2.0590663,288,812.660932
2.1106884,288,812.66094
2.486473,288,812.660947
3.5374887,288,812.660955
0.8179514,288,812.660963
1.2841821,288,812.66097
1.609347,288,812.660978
3.466242,288,812.660985
1.2622992,288,812.660993
3.237568,288,812.661002
3.159811,288,863.394159
1.8213174,288,863.394214
2.0567975,288,863.394227
2.404307,288,863.394253
1.3932012,288,863.394261
0.80183417,288,863.394269
2.1150973,288,863.394278
4.135195,288,863.394285
1.2869407,288,863.394293
1.9609945,288,863.394301
3.2983522,288,863.394309
2.186061,288,863.394317
1.9129021,288,863.394324
3.0797148,288,863.394333
2.457455,288,863.39434
3.096984,288,863.394348
1.7730012,288,863.394355
1.1377745,288,863.394374
2.0912445,288,863.394381
1.1104785,288,863.394388
2.0770705,288,863.394396
3.5627182,288,863.394403
1.9681374,288,863.394411
1.4220815,288,863.394418
2.4088984,288,863.394426
0.6597751,288,863.394433
2.9287674,288,863.39444
2.901318,288,863.394448
2.0690987,288,863.394455
5.0559807,288,863.394463
2.1449125,288,863.39447
2.6978083,288,863.394477
1.4378437,288,863.394485
2.7654114,288,863.394492
0.9463842,288,863.3945
1.3745273,288,863.394508
1.1554564,288,863.394515
4.753201,288,863.394522
3.67015,288,863.394529
4.5678267,288,863.394537
1.6553421,288,863.394545
2.2804077,288,863.394552
2.6062062,288,863.394559
1.213992,288,863.394566
2.4731455,288,863.394573
2.814764,288,863.394583
1.8097507,288,863.394591
1.6713535,288,863.394599
2.3624597,288,863.394606
2.7618408,288,863.394614
2.7480593,288,863.394621
3.4765723,288,863.394629
2.0868354,288,863.394637
1.1440401,288,863.394645
