#{"t_start": 1747930012.9276688, "env_id": "None"}
r,l,t
2.5307617,288,791.43004
-1.4112798,288,791.430047
0.08564675,288,791.430053
1.4257296,288,791.430062
1.1294994,288,791.430068
-0.46397382,288,791.430075
0.6115964,288,791.430082
-0.62996405,288,791.430089
1.7856863,288,791.430097
-1.0157427,288,791.430104
0.030126382,288,791.43011
-0.700398,288,791.430117
0.0657447,288,791.430123
1.8616699,288,791.43013
0.6468233,288,791.430136
-0.4285294,288,791.430145
-0.6785758,288,791.430151
0.25481135,288,791.430158
-1.0021971,288,791.430165
-1.5619841,288,791.430171
2.0707157,288,791.430178
-1.057415,288,791.430184
-0.54340416,288,791.430191
2.8191886,288,791.430197
0.24604182,288,791.430204
0.66197383,288,791.43021
-0.09590371,288,791.430218
0.32756388,288,791.430225
-1.5519495,288,791.430232
0.80916506,288,791.430239
0.35419986,288,791.430245
-0.24666746,288,791.430252
-0.405326,288,791.430259
1.6533669,288,791.430265
0.73255277,288,791.430271
1.0174576,288,791.430278
0.36321595,288,791.430285
-0.16288069,288,791.430291
2.5628185,288,791.430303
-0.4124522,288,791.430309
-1.1058705,288,791.430315
3.8421671,288,791.430322
2.0140426,288,791.430329
-0.3743462,288,791.430335
2.291502,288,791.430341
0.9282489,288,791.430348
0.20978113,288,791.430354
0.69082683,288,791.430361
0.9311328,288,791.430369
-0.084387004,288,791.430378
-0.092332184,288,791.430385
-1.1301097,288,791.430392
0.81368375,288,791.430399
1.252598,288,791.430406
-0.20998509,288,791.430412
0.6900424,288,791.43042
-1.3056138,288,791.43043
0.9693972,288,987.378944
-0.7452363,288,987.379009
-0.29340753,288,987.379059
0.38665012,288,987.379069
0.99945515,288,987.379077
0.59542376,288,987.379085
4.327516,288,987.379092
-0.1617428,288,987.3791
0.020254081,288,987.379108
0.46145183,288,987.379119
0.5890737,288,987.379126
1.8074813,288,987.379137
0.8316091,288,987.379144
2.8661294,288,987.379151
