#{"t_start": 1748024787.785243, "env_id": "None"}
r,l,t
-2.0169823,288,3948.4527
2.1605234,288,3948.452707
-0.7204729,288,3948.452733
-0.06162341,288,3948.45274
-0.5763159,288,3948.452747
-0.12241286,288,3948.452754
-0.23967262,288,3948.452761
-0.9479579,288,3948.452768
-0.6440847,288,3948.452775
-1.0821238,288,3948.452781
0.17830911,288,3948.452788
0.47227505,288,3948.452796
-1.6549733,288,3948.452802
-1.365679,288,3948.452809
-0.1995958,288,3948.452816
0.5613601,288,3948.452822
1.4865164,288,3948.452829
-1.2192388,288,3948.452836
-0.93587565,288,3948.452843
-0.4014734,288,3948.452849
0.41403547,288,3948.452856
1.2557737,288,3948.452863
-1.7181304,288,3948.452869
0.8070605,288,3948.452876
0.055806056,288,3948.452883
-0.6819681,288,3948.45289
-0.22906132,288,3948.452897
-0.44683772,288,3948.452903
-0.5098933,288,3948.45291
0.53728426,288,3948.452917
-0.68256456,288,3948.452924
-1.3849877,288,3948.45293
0.3985234,288,3948.452937
-0.6918481,288,3948.452944
-0.15065143,288,3948.45295
0.17134264,288,4001.443651
0.8165704,288,4001.443719
-1.2391975,288,4001.443734
0.22041175,288,4001.443742
-1.3539709,288,4001.44375
0.08720364,288,4001.443758
0.47756436,288,4001.443766
-0.3745734,288,4001.443774
-0.5833221,288,4001.443781
-1.7494748,288,4001.443789
0.34311092,288,4001.443796
0.61509466,288,4001.443804
0.9512091,288,4001.443811
0.64179987,288,4001.443819
0.32586896,288,4001.443826
0.16707669,288,4001.443833
2.4546762,288,4001.443841
1.426726,288,4001.443848
-0.44830155,288,4001.443856
-0.5148133,288,4001.443863
1.5379905,288,4001.44387
0.019099519,288,4001.443878
1.5615299,288,4001.443886
-0.9786608,288,4001.443893
2.4008112,288,4001.4439
-1.9961649,288,4001.443907
0.84437317,288,4001.443915
-1.3211752,288,4001.443922
-0.43754706,288,4001.443929
1.696874,288,4001.443936
-1.5892826,288,4001.443944
-1.3614393,288,4001.44395
0.51142365,288,4001.443958
-1.2734053,288,4001.443965
0.42104262,288,4001.443972
0.47363687,288,4001.44398
-1.489256,288,4001.443986
-0.28632295,288,4001.443994
-1.3598794,288,4001.444001
0.08526986,288,4001.444008
3.9824224,288,4001.444016
-0.40909377,288,4001.444023
-1.2219185,288,4001.44403
4.462095,288,4001.444037
0.08464056,288,4001.444044
-0.671783,288,4001.444051
0.8964854,288,4001.444058
-0.73399657,288,4001.444066
1.8780285,288,4001.444072
1.044902,288,4001.44408
-0.22407283,288,4001.444087
-0.41063675,288,4001.444094
-0.11106027,288,4001.444101
-1.4129403,288,4001.444108
1.478335,288,4001.444115
0.6740151,288,4001.444123
-0.7256393,288,4001.444129
0.7207093,288,4001.444137
-0.31529355,288,4001.444144
-1.4081919,288,4001.444151
-0.26311737,288,4001.444158
2.0261135,288,4001.444166
2.6055224,288,4001.444173
0.10977001,288,4001.44418
0.8799338,288,4054.351199
1.7508881,288,4054.351267
-0.06342937,288,4054.351286
0.3047184,288,4054.351296
-1.3268487,288,4054.351304
2.3985956,288,4054.351312
-0.46994573,288,4054.351321
-1.2259328,288,4054.351329
-0.25734964,288,4054.351336
0.32148916,288,4054.351343
-0.24766175,288,4054.351351
1.2784321,288,4054.35136
0.52967715,288,4054.351368
0.068660036,288,4054.351376
-0.4868145,288,4054.351383
-1.6155546,288,4054.351391
3.229426,288,4054.351399
2.4065046,288,4054.351406
-0.8418537,288,4054.351413
-0.863017,288,4054.351421
1.3792826,288,4054.351428
-0.93361735,288,4054.351436
-2.1911674,288,4054.351443
-0.78656036,288,4054.35145
0.2935649,288,4054.351457
-1.0801914,288,4054.351464
0.1997598,288,4054.351472
0.11163506,288,4054.351479
-0.4493446,288,4054.351486
-0.6646752,288,4054.351494
1.7422955,288,4054.351501
-0.039753973,288,4054.351508
-0.47040933,288,4054.351516
1.8304477,288,4054.351523
-1.7345438,288,4054.35153
0.5122152,288,4054.351537
2.590013,288,4054.351545
2.2706509,288,4054.351553
-0.21112765,288,4054.35156
0.3389206,288,4054.351568
0.41393754,288,4054.351575
0.91671836,288,4054.351582
-0.5873631,288,4054.35159
-1.2362406,288,4054.351597
2.1428714,288,4054.351605
-0.34807405,288,4054.351612
0.6192116,288,4054.351619
0.58989584,288,4054.351626
-0.36307833,288,4054.351634
0.2562225,288,4054.351641
-1.6332846,288,4054.351648
-1.6642252,288,4054.351672
-1.7610816,288,4054.351679
0.8772274,288,4054.351686
-0.7230183,288,4054.351692
0.0030993223,288,4054.3517
-1.3936589,288,4054.351707
1.727765,288,4054.351713
0.19298276,288,4054.35172
1.5222286,288,4054.351727
-0.2606755,288,4054.351733
1.664736,288,4054.35174
-0.49262255,288,4054.351747
3.5438561,288,4054.351754
-0.67313474,288,4107.295841
1.9230009,288,4107.295907
1.1862583,288,4107.295921
0.74142385,288,4107.29593
0.08165122,288,4107.295938
2.2397068,288,4107.295947
-1.0169195,288,4107.295954
1.252607,288,4107.295962
-0.43125546,288,4107.29597
-0.36428982,288,4107.295978
-0.57491,288,4107.295985
1.0862263,288,4107.295992
-0.6536159,288,4107.296001
3.162226,288,4107.296009
-1.4738436,288,4107.296016
0.106391,288,4107.296024
-0.35126454,288,4107.296031
-0.3900296,288,4107.296039
0.42028767,288,4107.296046
-0.6464,288,4107.296053
-0.7392394,288,4107.296061
-0.026367228,288,4107.296067
0.5935226,288,4107.296075
-0.43653333,288,4107.296082
-0.4632704,288,4107.296089
-0.83031034,288,4107.296096
1.8325583,288,4107.296103
0.47043726,288,4107.296111
1.6765507,288,4107.296118
0.061354473,288,4107.296125
-1.4872619,288,4107.296133
2.7649944,288,4107.29614
1.0383717,288,4107.296147
-0.3974088,288,4107.296154
-0.3279002,288,4107.296161
2.5463445,288,4107.296169
-1.6617094,288,4107.296176
0.08073178,288,4107.296183
-0.036062934,288,4107.29619
1.7534707,288,4107.296198
0.9774813,288,4107.296205
0.48570904,288,4107.296212
-0.45680076,288,4107.29622
-0.46668658,288,4107.296227
0.8929972,288,4107.296234
-0.74829304,288,4107.296241
1.8438292,288,4107.296248
-0.23392206,288,4107.296256
2.0622063,288,4107.296263
0.3115121,288,4107.296276
-0.5163879,288,4107.296285
0.084259674,288,4107.296293
0.43389505,288,4107.2963
-1.3240672,288,4107.296308
1.1224513,288,4107.296315
0.8724494,288,4107.296322
1.0784786,288,4107.296329
0.89904726,288,4107.296337
-0.01415053,288,4107.296344
0.18241811,288,4107.296352
0.3403376,288,4107.296359
-0.2532714,288,4107.296366
-0.9633639,288,4107.296374
-1.3746084,288,4107.296382
1.9040446,288,4160.178597
0.119895615,288,4160.178668
-1.7454842,288,4160.178682
-0.6080478,288,4160.178691
1.4920608,288,4160.178699
-1.258355,288,4160.178707
-2.4703581,288,4160.178715
-1.9504893,288,4160.178722
-0.051916465,288,4160.17873
-0.32418364,288,4160.178738
-2.5514832,288,4160.178746
-0.44164982,288,4160.178753
0.0003426075,288,4160.178761
-0.5944686,288,4160.17877
-1.1547722,288,4160.178777
-2.2846532,288,4160.178784
-0.027399696,288,4160.178792
-0.7636708,288,4160.1788
-1.7333974,288,4160.178807
1.4895989,288,4160.178815
-1.7340965,288,4160.178822
-1.0774918,288,4160.178829
-2.1293752,288,4160.178837
-2.0572793,288,4160.178844
-1.7718501,288,4160.178851
-0.49314862,288,4160.178859
-2.2844205,288,4160.178866
-0.9120642,288,4160.178874
-1.8391261,288,4160.178881
1.1251911,288,4160.178889
-1.3832554,288,4160.178896
0.23080656,288,4160.178903
-0.37273723,288,4160.17891
1.1283115,288,4160.178918
1.364136,288,4160.178925
-0.18593754,288,4160.178932
-2.2855384,288,4160.17894
-2.2916923,288,4160.178947
-1.5608923,288,4160.178955
-1.1648941,288,4160.178962
-0.93637395,288,4160.178969
-1.330015,288,4160.178976
-1.7072251,288,4160.178983
-1.5377556,288,4160.17899
-2.5869613,288,4160.178998
0.988345,288,4160.179006
-1.6896174,288,4160.179013
-0.89498305,288,4160.17902
0.7376648,288,4160.179028
-0.9082628,288,4160.179035
-1.658053,288,4160.179042
-1.071455,288,4160.17905
0.24057513,288,4160.179057
0.16529623,288,4160.179064
0.17950383,288,4160.179071
-2.2812834,288,4160.179079
-1.6798774,288,4160.179085
-1.3425791,288,4160.179093
-0.97975594,288,4160.1791
-1.9655849,288,4160.179107
-1.5168036,288,4160.179115
-0.9464787,288,4160.179122
0.62018746,288,4160.179129
-0.93012387,288,4160.179137
-0.26639855,288,4212.474501
-1.0488302,288,4212.474573
1.0853888,288,4212.474586
-0.470169,288,4212.474611
0.01102128,288,4212.474619
-1.7094709,288,4212.474627
0.33376974,288,4212.474635
-0.44635567,288,4212.474656
1.543685,288,4212.474663
0.8962087,288,4212.47467
0.7246318,288,4212.474677
2.453775,288,4212.474684
0.18295702,288,4212.47469
0.49967808,288,4212.474697
0.878001,288,4212.474704
3.497175,288,4212.474711
-0.4644837,288,4212.474717
-0.76989496,288,4212.474724
-1.4904045,288,4212.47473
-0.09057724,288,4212.474737
1.016942,288,4212.474743
-1.1011059,288,4212.47475
1.0965587,288,4212.474756
-1.4558204,288,4212.474762
2.3616993,288,4212.474768
2.3379357,288,4212.474775
-0.1316621,288,4212.474782
-1.616986,288,4212.474789
0.710489,288,4212.474796
-1.33611,288,4212.474802
-1.4268984,288,4212.474809
-0.8411051,288,4212.474816
-1.4612119,288,4212.474822
-1.0854864,288,4212.474829
1.0247432,288,4212.474835
-0.41553873,288,4212.474842
-0.11218277,288,4212.474849
0.910759,288,4212.474855
0.3048336,288,4212.474862
-1.0110687,288,4212.474869
0.3640737,288,4212.474876
1.1108364,288,4212.474882
1.2453744,288,4212.474889
-0.31849685,288,4212.474895
-0.6743261,288,4212.474902
1.4846674,288,4212.474908
-0.6092094,288,4212.474915
3.4626107,288,4212.474921
-0.7837696,288,4212.474928
0.3584864,288,4212.474935
-0.2851326,288,4212.474941
0.55758476,288,4212.474948
-0.5125409,288,4212.474954
-0.45239416,288,4212.474961
-0.1831884,288,4212.474968
0.5978307,288,4212.474974
-1.0825588,288,4212.474981
-0.059838172,288,4212.474987
-0.63562745,288,4212.474994
-0.4622927,288,4212.475001
-0.548011,288,4212.475008
-1.1490321,288,4212.475015
-0.8602454,288,4212.475022
-0.45817235,288,4212.475028
-0.30021206,288,4265.50209
-0.39553064,288,4265.50216
-0.32985827,288,4265.502174
-0.7849824,288,4265.502183
-0.28615782,288,4265.502192
1.1528099,288,4265.502199
-1.9250374,288,4265.502207
0.24841423,288,4265.502215
-1.6101446,288,4265.502223
1.6144651,288,4265.50223
-0.51330924,288,4265.502237
-0.8450277,288,4265.502245
-1.1485635,288,4265.502253
0.8107208,288,4265.502261
-0.80582947,288,4265.502268
-0.3250497,288,4265.502281
0.80259335,288,4265.502289
-2.2970574,288,4265.502296
-1.6398317,288,4265.502304
-1.1373544,288,4265.502311
-1.0336974,288,4265.502318
0.29293495,288,4265.502326
-0.5008621,288,4265.502334
-0.31313187,288,4265.502341
0.72363603,288,4265.502349
-0.6014947,288,4265.502356
-1.3282745,288,4265.502363
-0.011287359,288,4265.50237
0.81109416,288,4265.502379
0.19767004,288,4265.502386
-1.9922366,288,4265.502393
-0.73018724,288,4265.502401
-1.3889922,288,4265.502408
0.48529375,288,4265.502415
0.33728012,288,4265.502423
-2.2675898,288,4265.50243
-1.2813334,288,4265.502438
-1.4993145,288,4265.502445
-0.027928364,288,4265.502453
-0.98697644,288,4265.50246
0.5025124,288,4265.502468
-0.30743706,288,4265.502475
-0.39058518,288,4265.502483
-0.8813209,288,4265.50249
2.5542579,288,4265.502497
-1.9936987,288,4265.502504
0.49374297,288,4265.502512
-1.067877,288,4265.502519
-2.2001503,288,4265.502526
-1.6293061,288,4265.502533
-1.521168,288,4265.50254
-2.3985844,288,4265.502548
-1.6186635,288,4265.502555
0.44160077,288,4265.502562
-0.38853067,288,4265.50257
0.7007805,288,4265.502578
-0.70338815,288,4265.502585
-1.0197217,288,4265.502592
4.1235604,288,4265.5026
0.36900857,288,4265.502607
-1.8116703,288,4265.502615
0.090522975,288,4265.502622
1.5355815,288,4265.502629
-0.13666953,288,4265.502636
-0.54110414,288,4318.306765
-0.85172075,288,4318.306832
-1.331443,288,4318.306845
0.8394589,288,4318.306855
-1.2326831,288,4318.306863
-0.80152285,288,4318.306871
-0.9210064,288,4318.306879
-1.3746022,288,4318.306887
-1.7654228,288,4318.306895
-0.46104288,288,4318.306902
-1.2191992,288,4318.30691
-1.1931275,288,4318.306917
-1.3749499,288,4318.306925
-1.5696416,288,4318.306933
-2.1497135,288,4318.30694
0.4745733,288,4318.306947
-0.42104167,288,4318.306955
-0.8169052,288,4318.306962
0.5739913,288,4318.30697
0.008447782,288,4318.306977
0.16767345,288,4318.306986
-2.0908651,288,4318.306993
-1.3089939,288,4318.307001
0.40560967,288,4318.307009
-0.65295744,288,4318.307016
0.3618493,288,4318.307024
-1.3689474,288,4318.30705
0.4942869,288,4318.307058
-2.1625316,288,4318.307064
-1.0120311,288,4318.30707
-1.0389681,288,4318.307077
-0.673951,288,4318.307084
0.14221716,288,4318.307091
-0.6554902,288,4318.307098
0.34091875,288,4318.307104
-1.175655,288,4318.307111
-2.3938386,288,4318.307118
0.46953326,288,4318.307124
0.05121827,288,4318.307131
-1.9834739,288,4318.307138
-0.3039552,288,4318.307144
0.6039956,288,4318.307151
-1.5439066,288,4318.307158
-1.7832539,288,4318.307165
-1.3220949,288,4318.307172
-1.0835623,288,4318.307178
1.9202336,288,4318.307185
-1.0556097,288,4318.307192
-0.48563552,288,4318.307198
0.9828759,288,4318.307204
0.0075255455,288,4318.307211
0.48075467,288,4318.307218
-0.67778546,288,4318.307225
-1.6973176,288,4318.307231
-1.8692876,288,4318.307238
-0.88141716,288,4318.307245
0.37566084,288,4318.307251
-0.27557155,288,4318.307258
-1.7986166,288,4318.307265
-1.7656168,288,4318.307278
-1.4291719,288,4318.307286
-0.44361615,288,4318.307293
-0.02278832,288,4318.3073
-2.256669,288,4318.307307
-1.5311576,288,4371.193296
-0.7784569,288,4371.193367
1.6077943,288,4371.193381
1.325135,288,4371.19339
-1.4701884,288,4371.193398
-0.5445103,288,4371.193406
1.5099008,288,4371.193413
-0.27200943,288,4371.193421
1.6481023,288,4371.193429
3.1290996,288,4371.193437
1.0041898,288,4371.193445
0.6084698,288,4371.193453
-1.1076971,288,4371.19346
0.6878082,288,4371.193468
-0.5223855,288,4371.193475
-1.1977521,288,4371.193483
0.84734166,288,4371.19349
0.95010257,288,4371.193497
2.3488142,288,4371.193504
0.39587617,288,4371.193511
-0.039756972,288,4371.193519
0.4674446,288,4371.193527
-0.29760426,288,4371.193534
1.7715983,288,4371.193542
-0.92003465,288,4371.193549
1.6015428,288,4371.193557
0.877702,288,4371.193564
-0.7804514,288,4371.193571
0.68363464,288,4371.193578
0.6211135,288,4371.193585
-1.1715348,288,4371.193593
-0.26866096,288,4371.1936
-0.3744154,288,4371.193608
1.1710172,288,4371.193615
-0.7852995,288,4371.193622
3.100493,288,4371.19363
1.3219807,288,4371.193637
1.0832114,288,4371.193644
-1.501069,288,4371.193652
-0.17351215,288,4371.19366
0.8765596,288,4371.193667
0.3890103,288,4371.193674
1.5225422,288,4371.193682
1.1026319,288,4371.193689
-0.6315932,288,4371.193696
-0.7869487,288,4371.193704
-0.2739811,288,4371.193711
0.40699625,288,4371.193718
-0.12737724,288,4371.193726
0.85497737,288,4371.193733
-1.7024771,288,4371.193741
0.4847026,288,4371.193748
0.31636983,288,4371.193755
0.4257397,288,4371.193763
0.2220118,288,4371.19377
1.3927925,288,4371.193778
-1.2324182,288,4371.193785
-0.27575746,288,4371.193793
-0.2518951,288,4371.193801
-0.12193407,288,4371.193808
-1.6100979,288,4371.193815
0.31212705,288,4371.193823
-1.2782986,288,4371.19383
-0.12750469,288,4371.193838
-0.5947845,288,4423.956071
0.10289763,288,4423.956136
-0.7806648,288,4423.956154
-0.22641309,288,4423.956166
0.08543093,288,4423.956176
0.18775964,288,4423.956187
0.7640121,288,4423.956198
-0.9508625,288,4423.956209
1.9401368,288,4423.956221
1.8831675,288,4423.956232
0.7193234,288,4423.956244
0.23554832,288,4423.956254
-0.84732413,288,4423.956264
0.3488158,288,4423.956282
0.018990848,288,4423.956293
-0.9735829,288,4423.956305
2.7287807,288,4423.956317
-0.26375175,288,4423.956329
-2.1401498,288,4423.956341
0.4336921,288,4423.956353
1.3093415,288,4423.956365
-0.42679217,288,4423.956377
-1.0340418,288,4423.956389
-0.6107518,288,4423.956401
-0.7514798,288,4423.956413
-0.6575798,288,4423.956424
1.3891021,288,4423.956435
-0.36668897,288,4423.956447
-1.0429242,288,4423.956459
-1.2212148,288,4423.95647
1.456013,288,4423.956481
-0.64241296,288,4423.956493
-0.5166906,288,4423.956504
-0.9758645,288,4423.956515
0.16073847,288,4423.956527
0.23255208,288,4423.956538
2.2268112,288,4423.956549
-1.2654155,288,4423.956561
-0.46419677,288,4423.956572
-0.34237537,288,4423.956584
-0.9650327,288,4423.956595
2.2458498,288,4423.956607
0.45333612,288,4423.956619
1.8490392,288,4423.956631
1.4057018,288,4423.956642
-1.0395597,288,4423.956653
1.707875,288,4423.956686
-1.2001308,288,4423.956697
1.7566694,288,4423.956708
2.4619398,288,4423.956718
3.3051314,288,4423.956728
-0.3949723,288,4423.956739
1.296379,288,4423.95675
-1.3517871,288,4423.95676
-1.8341856,288,4423.95677
-0.9776791,288,4423.956781
0.80543005,288,4423.956791
-0.79654026,288,4423.956802
0.12394339,288,4423.956812
-0.6473029,288,4423.956823
0.5659805,288,4423.956834
1.6120778,288,4423.956844
-0.0061302623,288,4423.956854
0.2914914,288,4423.956865
0.71703696,288,4477.033221
-0.83160186,288,4477.033296
2.1612332,288,4477.033315
-0.12319999,288,4477.033327
-0.56256187,288,4477.033339
-0.7804146,288,4477.033351
-0.365618,288,4477.033362
1.2172359,288,4477.033374
-0.578128,288,4477.033385
1.5837643,288,4477.033396
0.89336765,288,4477.033406
-0.26312393,288,4477.033417
0.5063777,288,4477.033429
0.845559,288,4477.03344
-0.6876003,288,4477.033452
-0.056666464,288,4477.033463
1.6208704,288,4477.033476
0.7829122,288,4477.033488
1.5299534,288,4477.033499
-0.74703336,288,4477.03351
-0.64484406,288,4477.033522
0.6902873,288,4477.033534
0.7746359,288,4477.033546
0.8396635,288,4477.033557
1.0319405,288,4477.033569
-0.8142366,288,4477.03358
0.22696447,288,4477.033592
-0.087145984,288,4477.033603
0.67733943,288,4477.033615
0.15768573,288,4477.033626
0.023049174,288,4477.033638
-0.32371634,288,4477.033649
1.005793,288,4477.033661
0.2277588,288,4477.033673
-0.49734288,288,4477.033684
-1.4364053,288,4477.033696
-0.5596765,288,4477.033707
-1.1350703,288,4477.033718
-0.35633436,288,4477.03373
-1.259699,288,4477.033741
-0.79123247,288,4477.033753
-0.4506913,288,4477.033764
-0.06676645,288,4477.033776
1.9578632,288,4477.033787
1.1953645,288,4477.033799
-0.19850132,288,4477.033811
-0.050405465,288,4477.033822
-2.1874862,288,4477.033834
0.52474886,288,4477.033846
0.8297349,288,4477.033857
-0.4207342,288,4477.033869
-2.3748808,288,4477.033881
-1.2277967,288,4477.033892
-0.9482685,288,4477.033905
1.1983805,288,4477.033916
2.1275985,288,4477.033928
1.0988178,288,4477.03394
-1.274686,288,4477.033952
-0.78466386,288,4477.033963
-0.60186887,288,4477.033975
0.22818878,288,4477.033986
0.8058851,288,4477.033998
-1.3693738,288,4477.03401
1.0596948,288,4477.034021
0.7900477,288,4529.985992
-1.4657705,288,4529.986055
0.029421523,288,4529.986072
-0.42531246,288,4529.986086
-0.22511536,288,4529.986096
0.4109497,288,4529.986108
0.51600105,288,4529.986119
-0.62396765,288,4529.98613
-0.23575288,288,4529.986142
0.68264055,288,4529.986154
1.875738,288,4529.986165
-1.1039244,288,4529.986176
-0.8731149,288,4529.986188
-0.9544844,288,4529.9862
0.18793154,288,4529.986212
1.2709692,288,4529.986223
0.86373836,288,4529.986235
-1.5662807,288,4529.986247
-1.1012175,288,4529.986259
1.2438109,288,4529.986276
1.0060077,288,4529.986289
1.3579917,288,4529.986299
-1.1437112,288,4529.98631
1.124987,288,4529.986321
1.7517838,288,4529.986334
-0.8083016,288,4529.986346
-1.2104721,288,4529.986357
-0.7160208,288,4529.986369
-0.4917918,288,4529.986381
1.0449246,288,4529.986392
1.0396379,288,4529.986404
-0.35081252,288,4529.986415
-0.95949495,288,4529.986426
-0.62292427,288,4529.986441
0.648219,288,4529.986452
-0.02811088,288,4529.986464
-2.1168,288,4529.986475
-0.861729,288,4529.986487
-0.7673916,288,4529.986498
1.2637941,288,4529.98651
-0.7769226,288,4529.986521
0.54079705,288,4529.986532
2.7034955,288,4529.986545
0.7309082,288,4529.986556
1.7582427,288,4529.986567
0.6020459,288,4529.986579
-0.60796416,288,4529.986591
-1.81274,288,4529.986602
0.2392413,288,4529.986614
-0.41409224,288,4529.986625
-0.5623465,288,4529.986637
-2.059058,288,4529.986649
-0.5621393,288,4529.98666
3.2429411,288,4529.986671
1.256373,288,4529.986683
-0.668301,288,4529.986695
1.3411473,288,4529.986707
-1.1855665,288,4529.986718
-1.6113095,288,4529.986729
0.9555229,288,4529.986741
0.56650144,288,4529.986752
-0.104652904,288,4529.986764
1.0345178,288,4529.986776
-0.56464374,288,4529.986788
-1.537358,288,4588.090667
-0.5793181,288,4588.090734
-0.73091346,288,4588.090778
-1.8548951,288,4588.090788
-0.8735044,288,4588.090796
0.15675285,288,4588.090803
0.7181446,288,4588.090811
0.029417897,288,4588.090818
-0.6637726,288,4588.090825
-1.1831917,288,4588.090833
-0.35432222,288,4588.09084
1.2445256,288,4588.090847
-0.3365298,288,4588.090854
-0.7282945,288,4588.090861
-1.9599208,288,4588.090868
-1.3968225,288,4588.090875
-0.99499935,288,4588.090881
-1.8314043,288,4588.090888
-1.5267665,288,4588.090895
-1.8136063,288,4588.090902
-0.4358516,288,4588.090909
-2.2218854,288,4588.090916
-1.8172078,288,4588.090923
-1.1070843,288,4588.09093
-0.8799982,288,4588.090937
-1.4022608,288,4588.090943
-0.9882403,288,4588.09095
-0.93325734,288,4588.090957
1.3255346,288,4588.090964
-1.0007212,288,4588.090971
-0.29614308,288,4588.090978
1.2246203,288,4588.090985
-1.9675764,288,4588.090992
1.8430378,288,4588.090999
0.13040012,288,4588.091006
-1.4480183,288,4588.091013
0.09311628,288,4588.09102
1.1529214,288,4588.091027
-1.3353004,288,4588.091034
-0.76163274,288,4588.091041
-1.0096349,288,4588.091048
-1.2612115,288,4588.091054
-0.92584556,288,4588.091061
1.6000438,288,4588.091068
0.22908196,288,4588.091075
0.83614385,288,4588.091082
-1.360953,288,4588.091088
-0.67113024,288,4588.091095
-1.2811936,288,4588.091102
0.58538246,288,4588.091109
-2.4083502,288,4588.091116
-1.3519508,288,4588.091123
-0.7116938,288,4588.09113
0.13452294,288,4588.091136
-0.47927687,288,4588.091143
-0.033099145,288,4588.09115
0.8092799,288,4588.091157
0.30673274,288,4588.091164
-1.9496404,288,4588.091171
-2.2008462,288,4588.091177
-1.3385137,288,4588.091184
1.3136435,288,4588.091191
0.9543904,288,4588.091197
-1.0798665,288,4588.091204
-0.09795622,288,4641.189754
0.34803268,288,4641.189819
-1.0630127,288,4641.189833
0.6468841,288,4641.189842
-0.21816182,288,4641.189851
-0.20511737,288,4641.189859
-1.2028822,288,4641.189867
-0.1719413,288,4641.189874
0.3931877,288,4641.189882
0.53917205,288,4641.189889
-1.6982818,288,4641.189897
0.6135942,288,4641.189905
-0.9265608,288,4641.189913
3.7912483,288,4641.18992
0.5838157,288,4641.189928
0.18296096,288,4641.189935
-0.26315704,288,4641.189943
-0.3692796,288,4641.18995
0.75131166,288,4641.189957
-0.7785967,288,4641.189965
-0.64238846,288,4641.189972
1.2804667,288,4641.18998
-0.6342423,288,4641.189987
-0.79481816,288,4641.189995
-1.0556056,288,4641.190002
1.0639752,288,4641.190009
0.113072574,288,4641.190017
-1.0361712,288,4641.190024
-0.35020453,288,4641.190031
1.4198546,288,4641.190039
-0.2767706,288,4641.190046
0.19230865,288,4641.190053
-1.9656683,288,4641.19006
0.9954814,288,4641.190068
-0.6645392,288,4641.190075
2.5904975,288,4641.190089
0.013420785,288,4641.190096
-0.11148499,288,4641.190104
0.30717027,288,4641.190111
1.6498858,288,4641.190118
0.7640544,288,4641.190125
0.99613976,288,4641.190132
0.81959957,288,4641.19014
-0.83178544,288,4641.190147
0.44273847,288,4641.190154
1.7948136,288,4641.190161
0.04237792,288,4641.190168
0.14242275,288,4641.190176
-0.1956251,288,4641.190183
1.9529226,288,4641.19019
0.4144209,288,4641.190198
0.9480723,288,4641.190205
0.61747676,288,4641.190212
-1.6045278,288,4641.190229
-0.08739859,288,4641.190236
-0.8325312,288,4641.190243
-1.1333352,288,4641.190251
0.62226313,288,4641.190258
-0.5087764,288,4641.190264
0.3971495,288,4641.190279
1.2844955,288,4641.190287
-1.0386306,288,4641.190295
-2.457261,288,4641.190302
2.159797,288,4641.190309
0.51293516,288,4694.266616
0.68189245,288,4694.266682
0.4551813,288,4694.266695
-0.08023634,288,4694.266705
-0.79008716,288,4694.266713
0.353354,288,4694.266721
-0.25260484,288,4694.26673
-0.51714605,288,4694.266737
-0.017480556,288,4694.266744
3.3626633,288,4694.266752
0.5549543,288,4694.26676
0.9887955,288,4694.266768
0.76882553,288,4694.266776
-1.147371,288,4694.266783
-0.34140438,288,4694.26679
1.6207001,288,4694.266798
1.0841563,288,4694.266806
-0.18572655,288,4694.266813
0.011059845,288,4694.266821
2.3563478,288,4694.266828
-0.9148203,288,4694.266835
0.1927433,288,4694.26686
0.14765118,288,4694.266867
2.045383,288,4694.266874
-0.12866895,288,4694.26688
0.18216482,288,4694.266887
0.682075,288,4694.266893
-0.9949269,288,4694.2669
0.9578435,288,4694.266906
-0.66883117,288,4694.266913
-0.9029069,288,4694.26692
-1.0033861,288,4694.266927
3.5615327,288,4694.266934
1.0308217,288,4694.26694
1.1423271,288,4694.266947
0.20329423,288,4694.266953
0.09247382,288,4694.26696
0.78752095,288,4694.266966
0.19592021,288,4694.266973
2.3593762,288,4694.26698
0.72401804,288,4694.266987
3.6535323,288,4694.266994
1.7906781,288,4694.267
-0.65650696,288,4694.267007
0.45165545,288,4694.267014
1.4262732,288,4694.26702
1.0786229,288,4694.267027
1.0123909,288,4694.267033
-0.29114547,288,4694.26704
1.5012779,288,4694.267046
-0.91109806,288,4694.267053
-1.5780886,288,4694.26706
3.502494,288,4694.267067
0.16613004,288,4694.267074
3.078096,288,4694.267081
-0.11753299,288,4694.267087
-0.70108926,288,4694.267094
-1.1205311,288,4694.267102
0.5498462,288,4694.267108
1.0838532,288,4694.267115
-0.2585037,288,4694.267121
1.2235757,288,4694.267128
0.9815156,288,4694.267135
2.0395477,288,4694.267142
-0.4259777,288,4747.042629
1.5581369,288,4747.042689
-1.5360876,288,4747.042702
1.551602,288,4747.042711
-1.5834466,288,4747.042719
0.20322153,288,4747.042727
-1.2997472,288,4747.042736
0.055661842,288,4747.042743
0.46506608,288,4747.042751
-0.5000572,288,4747.042759
-0.83168525,288,4747.042766
-1.477696,288,4747.042774
-0.05410247,288,4747.042781
-0.3723863,288,4747.042789
0.44133884,288,4747.042796
0.8535536,288,4747.042804
-1.2965341,288,4747.042811
4.3365803,288,4747.042819
-0.43570513,288,4747.042826
1.0572686,288,4747.042834
-0.22778998,288,4747.042841
0.80923486,288,4747.042848
-0.557751,288,4747.042856
-0.77993417,288,4747.042863
0.11850882,288,4747.04287
1.1900922,288,4747.042878
0.55203086,288,4747.042885
-1.1473445,288,4747.042892
0.1477412,288,4747.042899
-1.2112923,288,4747.042906
0.3680004,288,4747.042913
-0.89007306,288,4747.042921
-1.0166974,288,4747.042928
